incident_number,state,district,block,village_name,other_areas,constituency,longitude,latitude,year,date,perpetrator,first_action,second_action,third_action,armed_assault,arrest,bombing,infrastructure,surrender,seizure,abduction,action_successful,first_target,second_target,civilians,maoist,government_officials,security,private_property,mining_company,ngos,government_infrastructure,non_maoist_armed_group,no_target,first_civilian_target,second_civilian_target,former_maoist,high_caste_landowner,police_informer,businessman,aspiring_politician,other_elite,other_civilian,total_fatalities,govt_official_fatalities,civilian_fatalities,security_fatalities,maoist_fatalities,other_armed_grp_fatalities,total_injuries,govt_official_injuries,civilian_injuries,security_injuries,maoist_injuries,non_maoist_armed_group_injuries,property_damage,value_property_damage,total_abducted,total_arrests,commander_arrests,cadre_arrests,sympathizer_arrests,unknown_arrests,total_surrenders,commander_surrenders,cadre_surrenders,sympathizer_surrenders,unknown_surrenders,incident_summary
207290601,Bihar,Gaya,Dobhi,Dobhi,Barachati,Sherghati,24.540111111111113,84.91530555555556,2006,2006-07-29T00:00:00Z,Maoist,Bombing,None,None,0,0,1,0,0,0,0,1,Civilians,Private Property,1,0,0,0,1,0,0,0,0,0,Other Civilian,NA,0,0,0,0,0,0,1,2,0,2,0,0,0,6,0,6,0,0,0,1,a bus,0,0,0,0,0,0,0,0,0,0,0,Two persons were killed and six others injured in an explosion that occurred in a bus between Dobhi and Barachati on Grand Trunk Road in the Gaya District.
1403221001,Odisha,Sundergarh,NA,NA,between Birsa and Bongomunda stations,Biramitrapur assembly constituency,22.250742,84.995926,2010,2010-03-22T00:00:00Z,Maoist,Bombing,None,None,0,0,1,0,0,0,0,1,Government Infrastructure,No Target,0,0,0,0,0,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,The CPI-Maoist cadres triggered two blasts between Birsa and Bongomunda stations near Rourkela resulting in the derailment of a goods train and disrupting train services on the Mumbai-Howrah route.
206010801,Bihar,Munger,Kharagpur,NA,NA,Jamalpur,25.122555555555557,86.55247222222222,2008,2008-06-01T00:00:00Z,Maoist,Facility/Infrastructure Attack,"Seizure of Money, Weapons, Property etc",None,0,0,0,1,0,1,0,1,Government Infrastructure,No Target,0,0,0,0,0,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,two rooms blown up and sacks of grain stolen,0,0,0,0,0,0,0,0,0,0,0,Maoists blasted two rooms of the Sub-Divisional Officer of the Kharagpur sub-division of Munger District with dynamites destroying property and records. They also looted sacks of food-grain from the Food Corporation of India storeroom located in the vicinity.
809241301,Jharkhand,Garhwa,NA,Parsukhand,NA,NA,NA,NA,2013,2013-09-24T00:00:00Z,Security,Arrest,None,None,0,1,0,0,0,0,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,2,0,0,2,0,0,0,0,0,0,"Two CPI-Maoist sympathizers, identified as Nanhu Yadav and Gopal Yadav, were arrested from Parsukhand village in Garhwa District. They were allegedly providing information to Maoists and supplying food to them."
205251501,Bihar,Gaya,NA,NA,Grand Trunk Road,NA,NA,NA,2015,2015-05-25T00:00:00Z,Maoist,Facility/Infrastructure Attack,None,None,0,0,0,1,0,0,0,1,Private Property,No Target,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32 trucks set ablaze,0,0,0,0,0,0,0,0,0,0,0,"32 trucks were set ablaze, reportedly by CPI-Maoist cadres, on the busy Grand Trunk Road in Gaya District. The incident occurred during a two-day bandh call by the Maoists in the region. The bandh came into effect in the intervening night of May 24-25. The bandh call has been given by the CPI-Maoist to protest against the killing of Sarita aka Urmila Ganjoo, a member of the erstwhile Bihar-Jharkhand 'special area committee', which was replaced by the East Bihar Eastern Jharkhand Special Area, in an encounter with Police on May 17."
111110701,Andhra Pradesh,Visakhapatnam,G. Madugula,NA,G. Madugula,Madugula,18.011972222222223,82.53086111111111,2007,2007-11-11T00:00:00Z,Maoist,Armed Assault,None,None,1,0,0,0,0,0,0,1,Security,No Target,0,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"Suspected cadres of the CPI-Maoist shot dead a home guard, identified as Subhash, at G. Madugula in Visakhapatnam District."
1204081101,Maharashtra,Gadchiroli,Etapalli,Kandoli,NA,Aheri,19.463617,80.3074,2011,2011-04-08T00:00:00Z,Security,Armed Assault,None,None,1,0,0,0,0,0,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,3,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"A Police constable, Dhananjay Mhaske was killed in an encounter between Special Operation Squad and CPI-Maoist cadres near Kandoli village in Etapalli tehsil of Gadchiroli District. While three more constables, Shankar Pungati, Prashant Mesharam and Sunil Tore were injured in the incident. Police sources said that a C-60 party was carrying out anti-Maoists operations in the jungle near Kandoli village when lurking Maoists ambushed the troopers at around 4pm, according to The Times of India."
201150901,Bihar,Vaishali,Bhagwanpur,Anwarpur,NA,Lalganj,25.796833333333336,85.24508333333334,2009,2009-01-15T00:00:00Z,Maoist,Bombing,Facility/Infrastructure Attack,None,0,0,1,1,0,0,0,1,Private Property,No Target,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"More than 100 armed cadres of the CPI-Maoist attacked the control room of a private company's mobile tower with bombs and partially damaged it at village Anwarpur under Sarai Police Station in the Vaishali District. The Maoists were trying to enforce a 24-hour Bandh in north Bihar to protest against alleged atrocities on their senior cadre, identified as Rampravesh Baitha alias Satish Ji alias Rakesh Ji, lodged in the Central Jail in Bhagalpur."
111221001,Andhra Pradesh,Vishakhapatnam,Koyyuru,Kannavaram,NA,Paderu,17.29438888888889,81.77847222222222,2010,2010-11-22T00:00:00Z,Security,Arrest,"Seizure of Money, Weapons, Property etc",None,0,1,0,0,0,1,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,5,0,5,0,0,0,0,0,0,0,Five top cadres of the CPI-Maoist were arrested from Kannavaram village of Koyyuru mandal in Vishakhapatnam District.
306170601,Chhattisgarh,Dantewada,NA,NA,NA,NA,NA,NA,2006,2006-06-17T00:00:00Z,Maoist,Armed Assault,None,None,1,0,0,0,0,0,0,1,Non-Maoist Armed Group,No Target,0,0,0,0,0,0,0,0,1,0,NA,NA,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,Maoists killed four tribals working for the anti-Maoist movement Salwa Judum in the Farsegarh Police station area of Dantewada District.
212100901,Bihar,East Champaran,Chawradano,Yadopur Chainpur,NA,Narkatia,26.65886111111111,84.66877777777778,2009,2009-12-10T00:00:00Z,Security,Arrest,None,None,0,1,0,0,0,0,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,2,0,2,0,0,0,0,0,0,0,"Two cadres of the CPI-Maoist, identified as Rajkishore Ram and Babulal Ram, were arrested from Yadopur Chainpur village in the East Champaran District. The duo, both residents of Sishohan village in the District, was involved in a landmine blast and an encounter with Police at Betani village during the last Lok Sabha election."
803011401,Jharkhand,Simdega,NA,NA,NA,NA,NA,NA,2014,2014-03-01T00:00:00Z,Maoist,Armed Assault,None,None,1,0,0,0,0,0,0,1,Civilians,No Target,1,0,0,0,0,0,0,0,0,0,Other Civilian,NA,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,Suspected CPI-Maoist cadres shot dead two men in Simdega District.
308071501,Chhattisgarh,Bijapur,NA,NA,Basaguda Police Station; Usoor Police Station,Bijapur,18.524351,80.837227,2015,2015-08-07T00:00:00Z,Security,Arrest,None,None,0,1,0,0,0,0,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,4,0,4,0,0,0,0,0,0,0,"Four CPI-Maoist cadres were arrested during a joint search operation in Bijapur District. While three cadres were apprehended from Basaguda Police Station limits, another was held from Usoor Police Station area by a joint team of SFs, Bijapur SP K.L. Dhruv said. The arrested cadres were identified as Punem Suresh (30), Punem Shankar (30), Korsa Hunga (25) and Renga Ramlu (35)."
1404121301,Odisha,Koraput,Narayanpatna,NA,NA,Lakshmipur,18.8769,83.1689,2013,2013-04-12T00:00:00Z,Security,Armed Assault,None,None,1,0,0,0,0,0,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,BSF and Odisha Police personnel busted an arms manufacturing unit of CPI-Maoist in a dense forest of Narayanpatna block in Koraput District.
1802011501,Telangana,Medak,NA,NA,NA,NA,NA,NA,2015,2015-02-01T00:00:00Z,Maoist,Surrender,None,None,0,0,0,0,1,0,0,1,No Target,No Target,0,0,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,2,0,2,0,0,"A CPI-Maoist couple, Reddaboina Swamy alias Janardhan and his wife Shyamala, surrendered before SP B. Sumathi at the District Police headquarters in Medak District of Telangana."
1012071401,Kerala,Wayanad,Mananthavady,Vellamunda,unjootu Chappan colony,Mananthavady,11.7341,75.9376,2014,2014-12-07T00:00:00Z,Unknown,Armed Assault,None,None,1,0,0,0,0,0,0,1,Unknown,No Target,0,0,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,Kerala Police Commandos exchanged fire with suspected CPI-Maoist cadres in a tribal forest settlement at Kunjootu Chappan colony under Vellamunda Police Station limits of Mananthavady taluk in Wayanad District.
112100801,Andhra Pradesh,Karimnagar,Sircilla,NA,NA,Sircilla,18.275416666666665,78.80983333333333,2008,2008-12-10T00:00:00Z,Maoist,Surrender,None,None,0,0,0,0,1,0,0,1,No Target,No Target,0,0,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,1,0,0,0,"A CPI-ML commander belonging to the Janashakti faction of the Sircilla region in Karimnagar District, identified as Malyala Rajesh alias Johnson, surrendered before the S P, Y. Gangadhar, along with locally manufactured .32 and 8 mm revolvers and some live rounds."
109100602,Andhra Pradesh,Anantapur,Puttaparthi,NA,Puttaparthi,Puttaparthi,14.158083333333334,77.79347222222222,2006,2006-09-10T00:00:00Z,Security,"Seizure of Money, Weapons, Property etc",None,None,0,0,0,0,0,1,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,Police recovered 1200 gelatin sticks from the Puttaparthy area of Anantapur District which was transported in Tamarind bags through Kranthi parcel service.
210141102,Bihar,Jamui,Jhajha,Teliadih,NA,Jhajha,24.954722222222223,86.44113888888889,2011,2011-10-14T00:00:00Z,Security,Arrest,None,None,0,1,0,0,0,0,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,4,0,4,0,0,0,0,0,0,0,Four top CPI-Maoist cadres were arrested during raids at Teliadih village by Jhajha Government Railway Police (GRP) personnel in Jamui District
210070901,Bihar,Rohtas,NA,Dhaudad,Mufassil Police Station,NA,NA,NA,2009,2009-10-07T00:00:00Z,Security,"Seizure of Money, Weapons, Property etc",Arrest,None,0,1,0,0,0,1,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,3,0,3,0,0,0,0,0,0,0,"A cache of explosives, including 300 detonators and 400 kilograms of ammonium nitrate, kept for delivery to the CPI-Maoist cadres were recovered from a house in the Rohtas District. Acting on a tip-off, the Police raided the house at Dhaudad village under Mufassil Police Station and recovered the explosives, the Additional Director General of Police (Headquarters), Neelmani, told PTI. Besides 150 metres of wire used for detonators was also seized from the house, he said, adding, three persons, including two women, were also arrested in this connection. Police suspect the explosives were to be used for exploding the Sasaram jail, where a large number of Maoists are lodged, adds Hindustan Times. The Superintendent of Police (SP), Vikas Vaibhav, said the explosives were recovered from an area adjacent to the District Prison. ""We have arrested two women activists of the CPI (Maoist) with the cache of ammunitions. The recovery of such a huge quantity of explosives indicates towards a big plan of the Maoists. The raids are still continuing"", he added."
1211061103,Maharashtra,Gadchiroli,NA,Perivalli,Damrancha Police post,Aheri,19.2365,80.3603,2011,2011-11-06T00:00:00Z,Security,Armed Assault,None,None,1,0,0,0,0,0,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"After the killing, Police launched an operation in the area during the operation Police exchanged fire with Maoists near the Damrancha Police post and which lasted about half an hour in Perivalli in Gadchiroli District."
1403041101,Odisha,Kendujhar,NA,NA,NA,NA,NA,NA,2011,2011-03-04T00:00:00Z,Maoist,Surrender,None,None,0,0,0,0,1,0,0,1,No Target,No Target,0,0,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,3,0,3,0,0,Three CPI-Maoist cadres surrendered before the Police in Keonjhar District.
205211001,Bihar,Sheohar,Dumari Katsari,Ramban,NA,Sheohar,26.42313888888889,85.25325,2010,2010-05-21T00:00:00Z,Maoist,Armed Assault,None,None,1,0,0,0,0,0,0,1,Civilians,No Target,1,0,0,0,0,0,0,0,0,0,Other Civilian,NA,0,0,0,0,0,0,1,5,0,5,0,0,0,1,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,Over 200 cadres of the CPI-Maoist laid a siege on Ramban village and killed five villagers in Sheohar District.
203271601,Bihar,Muzaffarpur,Turki,NA,Turki railway station,Kurhani,26.03463888888889,85.35458333333332,2016,2016-03-27T00:00:00Z,Maoist,Facility/Infrastructure Attack,Armed Assault,None,1,0,0,1,0,0,0,1,Private Property,No Target,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,1,14 vehicles and equipment of a construction company,0,0,0,0,0,0,0,0,0,0,0,"The CPI-Maoist cadres set ablaze 14 vehicles and equipment of a construction company engaged in a track-doubling project near Turki railway station in Muzaffarpur District. A group of about 50 Maoists stormed into the project office of M/S Hari Construction Company around 2 a.m., SSP Ranjeet Kumar Mishra said. The Maoists also assaulted three security guards. The arson was allegedly due to non-payment of 'levy' by the company, SSP Mishra added."
303260601,Chhattisgarh,Dantewada,NA,Telipenta,NA,NA,NA,NA,2006,2006-03-26T00:00:00Z,Security,Armed Assault,None,None,1,0,0,0,0,0,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,Security force (SF) personnel killed eight CPI-Maoist cadres at Telipenta village in the Dantewada District.
204210601,Bihar,Kaimur,Kudra,Kevari,Kudra Police station,Mohania,25.04613888888889,83.79336111111111,2006,2006-04-21T00:00:00Z,Security,Arrest,None,None,0,1,0,0,0,0,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,11,0,11,0,0,0,0,0,0,0,11 suspected activists of the CPI-Maoist were arrested at Kevari village under Kudra Police station in the Kaimur District.
810010901,Jharkhand,East Singhbhum,Patamda,Kokhra,NA,Jugsalai,22.905694444444443,86.3866388888889,2009,2009-10-01T00:00:00Z,Maoist,Armed Assault,None,None,1,0,0,0,0,0,0,1,Civilians,No Target,1,0,0,0,0,0,0,0,0,0,Police Informer,NA,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"Bhola, brother of Supal Sardar, the vegetable vendor killed by the Naxalites months back, on October 1. The deceased were reportedly killed by the Naxalites allegedly for being Police informers."
1812041501,Telangana,Karimnagar,NA,NA,NA,NA,NA,NA,2015,2015-12-04T00:00:00Z,Maoist,Surrender,None,None,0,0,0,0,1,0,0,1,No Target,No Target,0,0,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,2,0,2,0,0,"A Naxalite couple of CPI (ML-New Democracy), Chandranna Group, surrendered before Yellendu Police in Khammam District of Telangana. Gare Ravi alias Ganesh (25) and his wife Rajeshwari alias Nirumala (23) parted ways with the outfit due to disillusionment with the armed struggle. The couple reportedly handed over their weapons - a Springfield rifle and a sten gun to the dalam 'commander' before surrendering to the Police."
209181101,Bihar,East Champaran,Madhuban,Kadma,NA,Pipra,26.395611111111112,85.25794444444445,2011,2011-09-18T00:00:00Z,Maoist,Armed Assault,None,None,1,0,0,0,0,0,0,1,Civilians,No Target,1,0,0,0,0,0,0,0,0,0,Other Civilian,NA,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,CPI-Maoist cadres shot dead a farmer at Kadma village in East Champaran District.
804240702,Jharkhand,Daltonganj,NA,NA,NA,NA,NA,NA,2007,2007-04-24T00:00:00Z,Maoist,Hijacking/Kidnapping,Armed Assault,None,1,0,0,0,0,0,1,1,Civilians,No Target,1,0,0,0,0,0,0,0,0,0,NA,Other Elite,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"Suspected CPI-Maoist cadres abducted and assaulted a tribal Catholic priest, Father Isidore Toppo of the Daltonganj Diocese, in the Daltonganj District for allegedly teaching Indian classical dance in a Missionary school. Later, he was left unconscious inside a nearby forest."
311271601,Chhattisgarh,Narayanpur,NA,NA,NA,NA,NA,NA,2016,2016-11-27T00:00:00Z,Maoist,Surrender,None,None,0,0,0,0,1,0,0,1,No Target,No Target,0,0,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,2,0,2,0,0,Two women the Maoist cadres surrendered before Police in Narayanpur District.
308251601,Chhattisgarh,Bastar,NA,NA,NA,NA,NA,NA,2016,2016-08-25T00:00:00Z,Security,Arrest,None,None,0,1,0,0,0,0,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,"Chhattisgarh Police said they have arrested a senior CPI-Maoist cadre who had abducted the IAS officer Alex Paul Menon from Sukma District in 2012. ""Bheema alias Akash, a DVC leader of Maoists who was carrying a reward of Rs. 8 lakh on his head, was yesterday nabbed by a special wing of the state intelligence branch,"" Special DGP (anti-Maoist operations) D. M. Awasthi said. A covert counter-insurgency operation by SIB in Bastar District led to arrest of Bheema. During the interrogation Bheema revealed that he was directed by the Maoist leader 'Erra' to abduct Menon from Manjhipara where the Collector was to meet villagers on April 21, 2012. ""A 16-member team of Naxals led by Bheema was camping close to Manjhipara from April 19. They had decided that if seven or eight gunmen accompanied the collector, then the abduction plan would be dropped,"" added the officer."
804301201,Jharkhand,Palamu,Chainpur,Matauli,NA,Daltonganj,23.95797222222222,83.82955555555556,2012,2012-04-30T00:00:00Z,Security,Arrest,"Seizure of Money, Weapons, Property etc",None,0,1,0,0,0,1,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,"A 'sub-zonal commander' of the CPI-Maoist, identified as Mohit alias Manoj Yadav, was arrested from Matauli village in Palamu District. The Police recovered 105 live cartridges and a landmine weighing 10 kilograms."
1404271301,Odisha,Nabarangpur,NA,NA,NA,NA,NA,NA,2013,2013-04-27T00:00:00Z,Maoist,Surrender,None,None,0,0,0,0,1,0,0,1,No Target,No Target,0,0,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,2,0,2,0,0,"Two hardcore Maoist cadres, including a woman, surrendered before the Nabarangpur SP, Brajesh Rai."
105181101,Andhra Pradesh,Hyderabad,NA,NA,NA,NA,NA,NA,2011,2011-05-18T00:00:00Z,Maoist,Surrender,None,None,0,0,0,0,1,0,0,1,No Target,No Target,0,0,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,1,0,0,0,"A senior CPI-Maoist leader, Dunna Kesava Rao alias Azad (41), surrendered before DGP K. Aravinda Rao in Hyderabad. He is believed to be the deputy to Sabyasachi Panda, top most Maoist leader of Odisha and one of two masterminds behind the 2008 killing of VHP leader Laxmanananda Saraswati and four of his followers in Kandhamal. Presently, Rao is working in ORSOC of the CPI-Maoist."
206270901,Bihar,Muzaffarpur,Gaighat,Ramnagar,Tirhut,Gaighat,27.16727777777778,84.32374999999999,2009,2009-06-27T00:00:00Z,Maoist,Facility/Infrastructure Attack,None,None,0,0,0,1,0,0,0,1,Security,No Target,0,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1 bus set ablaze,0,0,0,0,0,0,0,0,0,0,0,"Armed cadres of the CPI-Maoist set ablaze a bus near Ramnagar village under Tirhut division in Muzaffarpur District during a Bandh (shutdown) called by the outfit at Tirhut. However, no one was injured in the incident. The Bandh was called to protest against the murder of a Maoist, Jagdish Mahto, whose body was recovered by Police from the banks of a river near Piprakothi in East Champaran District a week ago."
212031102,Bihar,Gaya,Dumaria,NA,Dumaria Police Station,Imamganj,24.435277777777777,84.39230555555557,2011,2011-12-03T00:00:00Z,Maoist,Armed Assault,None,None,1,0,0,0,0,0,0,1,Security,No Target,0,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,Heavily armed Maoists attacked a camp of the CoBRA in Dumaria Police Station in Gaya District.
205051101,Bihar,Nalanda,Islampur,Kudumpur,Islampur,Islampur,25.59872222222222,85.119,2011,2011-05-05T00:00:00Z,Security,Arrest,None,None,0,1,0,0,0,0,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,1,0,0,0,0,0,0,0,"A CPI-Maoist cadre, identified as Arjun Yadav, was arrested at Islampur in Nalanda District. Acting on a tip-off, the Police raided a hideout at from Kudumpur village and arrested Yadav, SP Jitendra Rana said."
1407021501,Odisha,Deogarh,Barkote,NA,"Mara, Atula and Khunta forests under the Barkote Police Station limits",Deogarh,21.541,85.0104,2015,2015-07-02T00:00:00Z,Security,Armed Assault,None,None,1,0,0,0,0,0,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"An exchange of fire took place between SF personnel and the Maoists in the forests of Mara and Atul under the Barkote Police Station limits in Deogarh District. Deogarh SP Sarah Sharma said the exchange of fire took place at around 11 am while joint Forces, consisting of personnel from Deogarh Police, CRPF and DVF, were conducting combing operations in Mara, Atula and Khunta forests in the District."
810100803,Jharkhand,Garwah,Ranka,Udaypur,NA,Garhwa,23.921916666666668,83.90594444444444,2008,2008-10-10T00:00:00Z,Security,Arrest,"Seizure of Money, Weapons, Property etc",None,0,1,0,0,0,1,0,1,Maoist,No Target,0,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,1,0,0,0,0,0,0,0,0,"Rajendra Singh Kharwar, a Maoist zonal commander, was arrested from Udaypur village under Ranka block in the Garhwa District. A huge amount of explosives, apart from three rifles and three guns, were recovered from him. Garhwa superintendent of Police Saket Kumar Singh said Rajendra was wanted in several cases of murder and Maoist attacks in the area."
1406131102,Odisha,Malkangiri,Kalimela,Pitakonda,NA,Malkangiri,18.2013,81.9289,2011,2011-06-13T00:00:00Z,Maoist,Hijacking/Kidnapping,None,None,0,0,0,0,0,0,1,1,Civilians,No Target,1,0,0,0,0,0,0,0,0,0,Other Civilian,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,4,0,0,0,0,0,0,0,0,0,0,"Kabasi and three others had been abducted from nearby Pitakonda village to an unknown place by armed Maoists in the night of June 11, he said."
107110705,Andhra Pradesh,Guntur,NA,NA,NA,NA,NA,NA,2007,2007-07-11T00:00:00Z,Maoist,Surrender,None,None,0,0,0,0,1,0,0,1,No Target,No Target,0,0,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,1,0,0,0,"Nannepogu Ravindra Babu alias Sudarshan, a former ‘commander’ of the Nallamala Platoon Section-A, surrendered before the Guntur Police."
807111101,Jharkhand,Chatra,Kunda,Sidki Satvahini,Kaura-Ghorighat,Chatra,24.28777777777778,84.6103611111111,2011,2011-07-11T00:00:00Z,Maoist,Facility/Infrastructure Attack,None,None,0,0,0,1,0,0,0,1,Government Infrastructure,No Target,0,0,0,0,0,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,two major roads connecting two villages,0,0,0,0,0,0,0,0,0,0,0,The Maoist cadres dug deep trenches at seven different locations along two major roads connecting two villages Sidki Satvahini and Kaura-Ghorighat under Pratappur Police Station area in Chatra District.
